,Record Name,Latinsk navn,Latinsk familienavn,wiki_urls,wiki_info
1488,floradanica_1489.tif,Prasiola furfuracea (Mert.) Menegh.,,https://en.wikipedia.org/wiki/Prasiola_furfuracea,"Contents Prasiola furfuracea 
 Prasiola furfuracea is a small green alga that grows terrestrially.[1]
 Description This small alga is dark green and grows to no more than 2 mm long. The frond is membranous, one cell thick, and fan shaped. It is attached by a short stipe, which may be absent, or rhizoids on some cells at the base. The cells are often arranged in lines across the blade.[2]
There are over 25 species in this genus, all very similar.[3]
 Habitat Occurs in damp places in woodland or in tufts above high water mark.[2]
 Distribution Recorded from Scotland in the Shetland Isles and Orkney Isles.[2] In County Antrim in Ireland.[4] Elsewhere in Europe: Norway, Sweden, Iceland, Faeroes and the Baltic Sea.[2]
 References 
 This green algae-related article is a stub. You can help Wikipedia by expanding it."
1489,floradanica_1490.tif,Cyathus Crucibulum Hoffm.,,https://en.wikipedia.org/wiki/Cyathus_Crucibulum,"Cyathus Crucibulum Other reasons this message may be displayed:
"
1490,floradanica_1491.tif,Nectria Ribis (Tod.).,,https://en.wikipedia.org/wiki/Nectria_Ribis,"Nectria Ribis Other reasons this message may be displayed:
"
1491,floradanica_1492.tif,"Non vegetabile, sed gallae Insecti (Neuropterus Malpighii Hartig).",,"https://en.wikipedia.org/wiki/Non_vegetabile,","Non vegetabile, Other reasons this message may be displayed:
"
1492,floradanica_1493.tif,Physarum album Fr.(?),,https://en.wikipedia.org/wiki/Physarum_album,"Physarum album Other reasons this message may be displayed:
"
1493,floradanica_1494.tif,Enerthenema papillata (Pers.) Cooke.,,https://en.wikipedia.org/wiki/Enerthenema_papillata,"Enerthenema papillata Other reasons this message may be displayed:
"
1494,floradanica_1495.tif,Hypocreae rufae status conidiifer Rostr.,,https://en.wikipedia.org/wiki/Hypocreae_rufae,"Hypocreae rufae Other reasons this message may be displayed:
"
1495,floradanica_1496.tif,Agaricus (Pholiota) aureus Mattuschk. var. Vahlii Fr.,,https://en.wikipedia.org/wiki/Agaricus_Pholiota,"Agaricus Pholiota Other reasons this message may be displayed:
"
1496,floradanica_1497.tif,Agaricus (Hebeloma) sinapizans Fr. var.,,https://en.wikipedia.org/wiki/Agaricus_Hebeloma,"Agaricus Hebeloma Other reasons this message may be displayed:
"
1497,floradanica_1498.tif,Agaricus (Mycena) polygrammus Bull.,,https://en.wikipedia.org/wiki/Agaricus_Mycena,"Agaricus Mycena Other reasons this message may be displayed:
"
1498,floradanica_1499.tif,Coprinus picaceus (Bull) Fr.,,https://en.wikipedia.org/wiki/Coprinus_picaceus,"Coprinus picaceus Other reasons this message may be displayed:
"
1500,floradanica_1501.tif,Zostera angustifolia (Hornem.) Reichenb.,Zosteraceae,https://en.wikipedia.org/wiki/Zostera_angustifolia,"Contents Zostera angustifolia 
 Zostera angustifolia is a marine plant with creeping underground stems.[1]
 Description This species is similar to Zostera marina. Its leaves are narrower and are about 25 cm long and no more than 3 mm wide. The sheaths form a tube around the stem. The branched inflorescence is about 10 cm long.
 Ecology Estuaries and muddy areas at mid-tide and lower.
 References 
 This Alismatales-related article is a stub. You can help Wikipedia by expanding it."
1501,floradanica_1502.tif,Eriophorum scheuchzeri Hoppe,Cyperaceae,https://en.wikipedia.org/wiki/Eriophorum_scheuchzeri,"Contents Eriophorum scheuchzeri 
 Eriophorum scheuchzeri is a species of flowering plant in the sedge family known by the common names Scheuchzer's cottongrass and white cottongrass. It has an arctic circumpolar and circumboreal distribution in the Northern Hemisphere. It can be found in Alaska, across Canada, in the Arctic islands, Greenland, Iceland, and across Eurasia.[2] Disjunct occurrences exist in the Rocky Mountains, in the high mountains of southern Europe (the Pyrenees, Alps, and the Caucasus)[3] and on Mount Daisetsu in Japan and some other Asian mountains.[4]
 Description This species is a perennial herb producing colonies via its rhizomes. The thin stems may reach 70 cm (28 in) tall, but they are often much shorter. The rolled leaf blades are up to 12 cm (4.7 in) long. Leaves at the top of the stem have no blades, just black-tipped sheaths. The inflorescence is a solitary flower head with wispy, cottony, bright white, red-tinged, or silvery bristles up to 3 cm (1.2 in) long.[4][5]
 Taxonomy Eriophorum scheuchzeri was described and named by the German botanist David Heinrich Hoppe in 1800.[1]
 Distribution and habitat This plant can be found at sea level in northern parts of its range and at over 4,000 m (13,000 ft) in elevation farther south.[4] It is a helophyte. It is restricted to wet habitat types,[4] and grows in marshes and wet meadows, by ponds and lakes, and on riverbanks, in moist and wet gravel and sand substrates.[2] It often lines the edges of standing water bodies commonly associated with mosses and other sedges, such as Carex aquatilis.[4]
 Uses Native and indigenous peoples have long been familiar with the plant and its uses. The Inuit have at least three names for Scheuchzer's cottongrass: pualunnguat, meaning ""imitation mittens""; kumaksiutinnguat, meaning ""an imitation object to remove lice""; and in North Baffin, kanguujat, meaning ""what looks like snow geese"". It has been used as lamp wicks,  boot insoles, and swabs.[2] The cottony flowers have been used as dressings to absorb wound drainage.[6] The plant is also edible and sweet-tasting.[2]
 This plant is consumed by muskoxen.[2] Waterfowl feed on the seeds.[4]
 References Bibliography"
1502,floradanica_1503.tif,Schoenus ferrugineus L.,Cyperaceae,https://en.wikipedia.org/wiki/Schoenus_ferrugineus,"Contents Schoenus ferrugineus 
 Schoenus ferrugineus is a species of flowering plant belonging to the family Cyperaceae.[1]
 It is native to Europe.[1]
 References 
 This Cyperaceae article is a stub. You can help Wikipedia by expanding it."
1503,floradanica_1504.tif,Blysmus rufus (Hudson) Link,Cyperaceae,https://en.wikipedia.org/wiki/Blysmus_rufus,"Contents Blysmus rufus 
 Blysmus rufus is a species of sedge belonging to the family Cyperaceae.[1]
 Its native range is Europe to Mongolia, Subarctic America to Canada.[1]
 References 
 This Cyperaceae article is a stub. You can help Wikipedia by expanding it."
1504,floradanica_1505.tif,Phippsia algida (Sol.) R.Br.,Poaceae,https://en.wikipedia.org/wiki/Phippsia_algida,"Phippsia algida Other reasons this message may be displayed:
"
1505,floradanica_1506.tif,Sesleria caerulea (L.) Ard.,Poaceae,https://en.wikipedia.org/wiki/Sesleria_caerulea,"Contents Sesleria caerulea 
 Sesleria caerulea, the blue moor-grass,[1] is a species of perennial grass in the family Poaceae, native to Europe.
 References"
1506,floradanica_1507.tif,Trisetum flavescens (L.) Beauv.,Poaceae,https://en.wikipedia.org/wiki/Trisetum_flavescens,"Contents Trisetum flavescens 
 Trisetum flavescens, the yellow oatgrass[1] or  golden oat grass, is a species of grass in the family Poaceae. It is native to Europe, Asia, and North Africa.
 It can be found elsewhere, such as sections of North America, where it was introduced as a rangeland grass for grazing.[2] It now exists in the wild as a common weed.
 Description Trisetum flavescens is a perennial bunchgrass growing in clumps up to 60–80 centimetres (24–31 in) tall, and known to exceed 1 metre (3.3 ft) at times.
 The inflorescence is a narrow panicle which is greenish yellow to purple when new and ages to bright golden yellow.[2][3]
 The grass is susceptible to yellow oat grass mosaic virus (YOgMV), a virus of genus Tritimovirus.[4]
 Toxicity This grass is noted for being toxic to livestock, causing calcinosis, the deposition of calcium in soft tissues including muscle and tendons, the heart and large arteries including the aorta. Cattle suffer difficulty in moving and standing and reduced milk production.[5] Goats suffer heart murmurs and arrhythmias, weight loss, difficulty in walking, kneeling, and rising, and reduced milk production.[6] Horses suffer tenderness in tendons and ligaments, weight loss, and problems with movement.[7]
 References External links 
 This Pooideae article is a stub. You can help Wikipedia by expanding it."
1507,floradanica_1508.tif,Hierochloë alpina (Willd.) Roemer & Schultes,Poaceae,https://en.wikipedia.org/wiki/Hierochloë_alpina,"Hierochloë alpina Other reasons this message may be displayed:
"
1508,floradanica_1509.tif,Galium uliginosum L.,Rubiaceae,https://en.wikipedia.org/wiki/Galium_uliginosum,"Contents Galium uliginosum 
 Galium uliginosum or fen bedstraw is a plant species of the genus Galium. It is widespread across most of Europe as well as Morocco, Western Siberia, Turkey, Kazakhstan and Xinjiang. It is reportedly naturalized in New Zealand, Greenland and the Crozet Islands.[1][2]
 Galium uliginosum is a component of purple moor grass and rush pastures – a type of Biodiversity Action Plan habitat in the UK. It occurs on poorly drained neutral and acidic soils of the lowlands and upland fringe. It is found in the South West of England, especially in Devon.[3]
 Galium uliginosum is easily confused with marsh bedstraw, Galium palustre, but is distinguished from this species by having bristly edges on its leaves, and not turning black when it dries out. The leaves are arranged in whorls of 6 to 10 around the stem, which is a characteristic feature of the bedstraw genus Galium.
 References External links 
 
 This Galium-related article is a stub. You can help Wikipedia by expanding it."
